Gene_Symbol,Score
POLR3G,0.53280044
NIPA1,0.53277665
UBA2,0.53275275
C19ORF66,0.53267586
DACT1,0.53257954
UPF3A,0.5325706
RPP21,0.5324767
P2RX6,0.53246677
PPP2R5B,0.5324453
WIF1,0.53243124
CLIC4,0.53240573
TACC3,0.5323703
TM7SF3,0.53234154
TIMM50,0.5321874
PFDN4,0.5321783
CHURC1-FNTB,0.53208333
AKAP10,0.53208256
MFNG,0.5320594
ATPAF1,0.53205705
UBE2H,0.5320276
SETX,0.53199464
CAPN3,0.53198457
PARP4,0.5319798
PARD6A,0.5319762
MTFMT,0.53195566
CHP1,0.5319056
TAF1C,0.53188956
ORAI3,0.53187025
COA5,0.5318389
HMGN3,0.5317162
RBM45,0.53169507
SLC25A10,0.5316917
RP11-11N9.4,0.5316814
ABCC3,0.53156507
RFXANK,0.5315639
DENND2D,0.5315367
JAGN1,0.5315291
ACTR1B,0.531432
TERF1,0.53140414
THOC3,0.5313982
UNG,0.53139627
ATP1B1,0.5313348
B4GALNT2,0.53129005
ABCB5,0.5312356
INTS3,0.5312002
GPER1,0.5311903
SHBG,0.5311624
HOMER2,0.531114
TP53BP2,0.53101206
TYSND1,0.5310063
UBXN2A,0.531006
KLK2,0.5309566
JCHAIN,0.5309475
MLX,0.5308922
SFRP1,0.5308169
HAS3,0.53080595
MARVELD1,0.5308024
MBTPS1,0.5307845
CNTN5,0.53077596
DENND1B,0.53076386
DTYMK,0.5307291
REEP3,0.5307189
RP11-452F19.3,0.5306033
FAM126A,0.53056824
BTN2A1,0.5305619
MTHFD2,0.5305506
TMEM232,0.53046906
TAOK1,0.53044254
PNRC2,0.5304355
APBB3,0.53038085
ARHGDIG,0.53034765
PUS7L,0.53032655
DST,0.5302671
THOC2,0.53022254
PUF60,0.53020835
MST1,0.53016555
OSBPL6,0.53008497
CREB3L2,0.530072
INCENP,0.530036
FGFR1OP,0.5300187
OTOA,0.52990687
AADAT,0.52988446
GSE1,0.529831
WWP1,0.52975935
EVA1C,0.52975684
SLC25A19,0.5296574
HARS2,0.5296436
RP11-138A9.2,0.5295247
OMA1,0.52950907
ATAD2B,0.5294758
RAD51AP1,0.5293255
UBR4,0.52909636
AMFR,0.5290426
GRHL3,0.5289752
DNAJC6,0.52897394
PGLS,0.5289702
MAPK8IP1,0.5289689
STK38,0.5289618
DEDD2,0.5289432
KHSRP,0.52890456
WDR83OS,0.5288998
MZT2A,0.528867
C17ORF80,0.5288526
MTUS2,0.5288239
RAB25,0.52877045
TRA2A,0.52876556
APEH,0.52870494
GATC,0.5286547
PDE1B,0.52864665
CHST3,0.5285776
NUCB2,0.528563
ORAI2,0.528514
SSBP1,0.52846634
DENND1A,0.5284658
ZCCHC3,0.5284456
LYPLA1,0.5284239
ZNF395,0.52839905
FAT1,0.5283647
DENND4A,0.528347
TTF2,0.5283469
SDHAF2,0.5282989
BPTF,0.5282954
CNOT2,0.52828085
CXORF38,0.5281807
PREB,0.5281571
ZNF501,0.5281543
ST3GAL3,0.5280591
MSH4,0.5280496
GPR55,0.5280349
TTI2,0.5279983
SYNJ2BP-COX16,0.52799803
MPV17,0.52798516
SIX6,0.52792215
GMFB,0.52791387
HOMER1,0.52787936
ARL4A,0.52786696
CDR2,0.52785426
KBTBD8,0.52784765
TRIM27,0.5278403
CAND1,0.52782404
PLAG1,0.52782285
PMEPA1,0.5277839
RINT1,0.52763
INSIG1,0.5275548
DIRAS1,0.5275372
PEAR1,0.52749795
CBFA2T2,0.5274884
CDKN2B,0.5274808
UXT,0.5274347
BOLA3,0.5273865
PPHLN1,0.52736604
YTHDF3,0.5273353
SPRED2,0.5273119
OSBPL9,0.5272561
CCDC17,0.5272425
NLRC3,0.52721864
TMTC1,0.5272083
MAT2A,0.5272061
ACMSD,0.527147
PDCL3,0.5270628
FAM155A,0.5269114
FBXO27,0.52690613
MZB1,0.52685803
RAVER2,0.5268481
TCEAL6,0.5268363
SDR16C5,0.5268138
MICAL2,0.5268098
MTX2,0.5267425
KCNMB3,0.52668494
TSGA10IP,0.5266553
STRA13,0.52665484
PLEKHA2,0.52656037
KCNJ9,0.52655184
GPR161,0.5265474
RASSF4,0.5264889
HP1BP3,0.52647626
PTP4A3,0.5264522
PPP2R4,0.5264467
KCNC2,0.5263859
DUOXA1,0.52637804
TMEM59,0.5263642
CNGA1,0.52631533
TELO2,0.5262844
PPP1R1B,0.52626055
USP10,0.5262135
BCAT1,0.52620184
RER1,0.526158
TEAD4,0.52613777
FAM173A,0.5261048
CHCHD5,0.52605677
ADAT3,0.5260247
RFC5,0.5260105
ZC3H11A,0.52597284
NAF1,0.5259055
CITED2,0.525874
OSBP,0.52585065
ITGB1BP1,0.525834
MLF2,0.5258072
FIBP,0.5257777
DOK1,0.52577454
EIF3CL,0.5257286
RBM4,0.52569187
PALD1,0.52568245
POLQ,0.52567005
U2SURP,0.52566755
ETV3,0.52558935
OGFR,0.52558815
WNK4,0.5255629
DECR1,0.52555835
CEP135,0.5254868
EXPH5,0.52543473
CTCFL,0.52542967
NSMAF,0.52542746
CNBP,0.52535826
PCDH10,0.52534544
DHRSX,0.5253444
DNAJC2,0.52533126
CDC42SE2,0.52532935
GJA3,0.52530587
PTPRE,0.5252972
STXBP3,0.525293
UBE2M,0.5252391
GJC2,0.5252319
FMNL2,0.525221
NME3,0.5252204
UBE2B,0.52518994
PNPLA4,0.5251894
GBE1,0.5251787
STRADA,0.52514756
UAP1,0.52513504
BCL9,0.5251213
FNIP1,0.5250189
ITCH,0.52493227
MORF4L2,0.5249279
KDSR,0.52485377
TLE3,0.524852
TOMM5,0.52484965
GAB3,0.52480316
DCPS,0.52479964
FBXL18,0.5247606
SLC1A5,0.52458805
GTF2A1L,0.52450913
BAG5,0.5245082
MRGBP,0.52450806
C2CD2,0.5244618
ELK4,0.52444947
ABHD13,0.52441335
NMNAT3,0.52440536
CHCHD4,0.524375
PCP4,0.52435863
ZNF511,0.5243436
SH3TC1,0.52433664
ARL11,0.5243304
NF2,0.5242817
SPTBN5,0.5242597
HES5,0.524247
CMYA5,0.52424127
SP3,0.5241191
GDA,0.5241009
FNDC5,0.52409357
AKAP17A,0.5240893
BAZ1B,0.5240764
PGM3,0.5240632
TTC39C,0.5240487
CRYGD,0.5239975
IGHV3-15,0.52389073
NAPG,0.5238782
ZFAND3,0.52383083
NUB1,0.52380604
STK3,0.52378947
RAB11FIP1,0.5237756
SUN3,0.5236867
FBXO5,0.5236444
LRIG3,0.5234966
MEDAG,0.52349627
SLC8B1,0.5234523
KHK,0.52345026
DPY30,0.5234188
TINF2,0.52340615
PAQR7,0.5234007
GABRG3,0.52339566
PCNT,0.5233904
TNFSF8,0.5233592
ALDH6A1,0.52320737
RBL2,0.52320653
UBA6,0.5231818
AQP8,0.52315426
UFC1,0.52312344
NUP155,0.52312315
PTPRCAP,0.5231185
GTPBP3,0.5231172
WDR62,0.52310133
RASL12,0.5230442
PI4KB,0.52304256
ESRP1,0.52304065
B3GAT2,0.5230026
CHPF,0.5229754
PALM,0.5229681
OGFOD3,0.5229562
IFITM10,0.52295333
ACSS1,0.52295125
PCP2,0.5229024
STMN1,0.52289885
STK35,0.5228479
PEX13,0.5228343
ASF1B,0.52280176
SIAH2,0.5228008
KLF3,0.52274555
AGL,0.52274436
MTR,0.522679
ANKRD2,0.5226654
JMJD7-PLA2G4B,0.5226528
BRMS1L,0.5225868
CTB-61M7.2,0.5225335
ADIPOR2,0.5225242
BOC,0.52250135
EMC8,0.52236944
NMT1,0.5223659
HINT1,0.5222958
CACNA1I,0.52227384
RNF41,0.52225304
CCDC155,0.5222219
SIGMAR1,0.52220905
FARS2,0.52220756
UHRF1,0.52219033
KRT77,0.52219
PDCD2,0.5220624
RIPK4,0.52205557
NAP1L5,0.5219878
GOLGA4,0.52197045
ANKS1A,0.5218905
ALAS1,0.5218795
PDE6D,0.5218679
HTR1F,0.52186596
INTS8,0.52186143
ABHD2,0.52180344
KLK7,0.52175915
NADK,0.5217495
CCDC74A,0.521669
KISS1R,0.5216262
PAQR3,0.5216198
SBF2,0.5215746
UBE2W,0.52145994
ALKBH5,0.5214186
AGFG1,0.52138937
DHCR7,0.5213626
SLC35F5,0.52136034
LPCAT3,0.5213553
BOLA2B,0.5212735
MLLT1,0.52121806
EXOC3,0.52117985
TMIGD2,0.5211769
GREM2,0.52112186
PTGDR2,0.52111423
WTIP,0.5211027
RAVER1,0.52095544
KCTD20,0.52095425
TMPRSS9,0.52090865
GRAMD1A,0.5208796
ARL5B,0.52084285
STOML2,0.52083975
COPS3,0.5207867
RABAC1,0.520717
QRSL1,0.5206982
TAF1D,0.5206645
MAP1A,0.5206383
EP400,0.5206287
CKMT1A,0.5206149
DPEP2,0.5205713
RAB6B,0.5205458
ADORA3,0.52053756
S100P,0.5204791
PRMT2,0.5204676
SARDH,0.52043587
SLC35B2,0.52041006
DRAP1,0.52027464
SLC18A3,0.5201893
ARID4B,0.5201173
KCNN2,0.5200878
TWSG1,0.5199925
RDH12,0.51995915
IKBIP,0.5198571
ARHGAP32,0.51977634
NSRP1,0.51975346
FBXO40,0.5197257
CLP1,0.519709
CLCN5,0.5196036
RBP1,0.5195631
PITPNC1,0.5195399
SFMBT1,0.51949626
DGCR6,0.5194643
SEPT1,0.51944184
APBB1,0.5193141
TMEM140,0.51927125
GSDMA,0.5192672
CT55,0.519265
KPTN,0.519108
BCL7B,0.51909995
NHLRC3,0.5189671
PIDD1,0.51886
PRKAR2A,0.5188449
POLR2J2,0.51880634
GUCD1,0.51859146
RBM17,0.5185586
AKR7A2,0.51853055
JPH2,0.5185196
GNAZ,0.51851237
ANKRD11,0.51848966
AFF1,0.51848686
SLC30A1,0.51847047
CHD9,0.5184585
WDFY2,0.5184121
TIMM23,0.5183917
FAM220A,0.5183296
DEXI,0.5183209
MADD,0.51831466
MFF,0.5183135
LYPLA2,0.5182775
CIT,0.51827604
STK25,0.5182643
TMSB4Y,0.51826113
PATL2,0.5182354
SCN4B,0.5182245
CAMK2D,0.51818985
BEND6,0.5181673
AMH,0.5181205
HEMK1,0.51809055
SLC29A2,0.5180518
ALLC,0.51803815
MTRNR2L12,0.5179741
AMBRA1,0.51797336
SMAP1,0.5179642
NPLOC4,0.5179448
XKR8,0.51790094
SYTL5,0.5178835
PAIP2,0.5178193
CYB561,0.5176873
B4GALT6,0.51768625
IMPA2,0.51767945
ANXA10,0.51757467
PHLPP2,0.51756626
KLF9,0.5175153
NOA1,0.51748586
TRIB2,0.5174626
MRI1,0.51745385
DUSP16,0.5174433
NUBP1,0.5173959
FSTL3,0.51738626
SYBU,0.517368
NEK9,0.5173501
SPATA2L,0.5173472
PREX1,0.51727676
SMARCA5,0.5172547
PLA2G4C,0.5172466
SLC2A4RG,0.51715916
CHAF1B,0.51714915
CYP39A1,0.5171466
CYP46A1,0.51709735
METTL22,0.5170936
CMIP,0.51705533
PDF,0.5170077
ARNT2,0.51699126
NEK8,0.51696855
ATCAY,0.5169663
AHCYL1,0.5169493
MED13L,0.5169209
HERPUD2,0.5169128
TSN,0.5169117
C3ORF58,0.51688117
NANOS3,0.5168519
XRCC2,0.5168361
SSH3,0.516829
MACROD1,0.5167835
IGSF8,0.51677924
TRIM16,0.516762
INTS5,0.5167556
CLEC2A,0.5167419
SIRT5,0.51673985
SCD,0.51668346
TRIP12,0.51662886
ASIC3,0.51657104
TTC26,0.51656103
KCNAB3,0.5165456
RBM14,0.5164759
COQ3,0.5164593
PTPN21,0.516453
NUP50,0.51638114
ZNF598,0.5163747
SLC17A8,0.5163382
HPS5,0.5163286
PUM1,0.51617014
PTBP2,0.51613414
ZFYVE27,0.51611817
TMEM132A,0.51610607
RTN1,0.51603806
ABLIM3,0.5160324
TAF15,0.5160309
ARRDC3,0.51601255
IGKC,0.51597774
GAP43,0.5159017
CASKIN2,0.515884
BTBD7,0.5158819
MGAT2,0.51582545
ONECUT1,0.5157838
ARHGAP27,0.5157711
ESRRA,0.51575035
RANBP1,0.5157337
SMG9,0.51572967
TSC22D2,0.51569223
OSBPL3,0.5156712
EIF4ENIF1,0.51563597
BARX1,0.5156188
ZFP36L2,0.51560134
FUNDC1,0.5155084
DHX33,0.51547706
SKIV2L,0.5154008
AMPD3,0.5152535
ST6GAL1,0.5151919
SPAG9,0.51516813
CMPK1,0.51516163
SEMA4A,0.5151578
SCRIB,0.51512533
MICU1,0.5151015
RWDD3,0.5150935
DLGAP1,0.51503295
SEC22C,0.5150224
SUN1,0.5149819
LDB3,0.51495486
WNT3,0.5149244
KBTBD6,0.5149235
BBS1,0.51491153
RAB22A,0.5148592
DNAJC30,0.51483136
MOGAT3,0.5147439
CYP24A1,0.51474035
TMEM101,0.5146836
NAA16,0.5146551
ALG5,0.5146499
RNF10,0.51458013
CIAO1,0.5145701
TTC5,0.5144791
ASTN2,0.5144166
MSL3,0.51441276
PAN3,0.51426685
COPS4,0.5142198
SLMAP,0.5142084
B3GNT3,0.51419646
HSD17B3,0.51419216
ALG13,0.51415914
CTU1,0.5141152
KNOP1,0.51403844
NKX2-1,0.5139789
PABPN1L,0.5138861
HBM,0.51384985
INPP4A,0.5138453
AGGF1,0.51379937
KLHL12,0.5137931
ITM2A,0.5137635
AIP,0.51372033
DDX11,0.5136951
SLBP,0.5135156
SH3GL3,0.513458
ZNF740,0.5134552
GNPAT,0.513442
SFT2D2,0.5134257
CSDC2,0.51341486
ELOVL4,0.5134013
MIPOL1,0.51335275
ZMYM2,0.51334906
PPP2R2B,0.5133125
EXOSC6,0.51330364
KLC4,0.5132249
SSC5D,0.5131671
SLC9A4,0.5131592
TBX2,0.5131351
SLC25A39,0.5130997
TGFBRAP1,0.51306057
ST14,0.5130092
ACOT7,0.5129832
PPP4R4,0.51298314
ASIC1,0.51290923
RAB11FIP3,0.51280725
ALOXE3,0.5127267
ARHGAP24,0.51271814
ZDHHC20,0.5127167
GPR22,0.5127062
OBSCN,0.51261604
PROX1,0.51260114
CCDC12,0.5125722
DRP2,0.51249063
PBX2,0.5124893
ACOT13,0.512483
KCNIP1,0.51244134
CES2,0.5124398
ABCD2,0.51243955
ANKZF1,0.5124357
MATN1,0.5124327
TACC1,0.5124319
CDH6,0.5124272
TRAPPC10,0.5124167
ATG16L2,0.51240087
PPP1R10,0.51235855
DFFB,0.51235783
TSSC4,0.51234454
COPS2,0.5123356
PIGC,0.51231515
PCNXL4,0.5122584
ECHDC2,0.5122582
MTERF4,0.51223546
TFPI2,0.51213336
SRSF8,0.5121285
UNC13B,0.5120498
CRHR2,0.5120449
ZNF366,0.5119542
RAPGEF2,0.5119364
MBIP,0.5119325
TRIM65,0.511892
CCNC,0.51186
SLC28A2,0.5118245
SPDYC,0.51180303
PCSK5,0.51179963
SND1,0.5117943
CRYBA4,0.51177967
AC093673.5,0.51177394
COL23A1,0.51169527
DPF3,0.51169527
RAB3GAP2,0.51168525
GAPT,0.51164645
CDK5RAP3,0.51164573
HIBADH,0.5116329
TBCB,0.51161
SRI,0.51159704
NRCAM,0.511463
CHAF1A,0.5114494
IRF2BP2,0.5113717
PURB,0.51130784
PRKRA,0.51125574
GIGYF2,0.5112429
RP11-14N7.2,0.51121175
TRIM62,0.51116616
GPR88,0.5111443
ALKBH1,0.5111029
FBXL12,0.5110947
DOCK9,0.5110806
MTRNR2L1,0.5110179
MAPKAPK5-AS1,0.51101744
APOO,0.51095027
RAET1G,0.51091754
KRT17,0.5109142
AMY2B,0.5108876
KCNIP3,0.51087534
FSIP1,0.51085174
KLK5,0.5108458
DGCR2,0.51083076
RNF13,0.51078576
NFX1,0.51077485
TRIM71,0.5107592
EXTL1,0.510725
KDM5A,0.5105563
ANKHD1,0.5105157
GRB14,0.5105077
NODAL,0.5104836
KREMEN2,0.51048195
PAFAH1B2,0.5104513
PLEKHM2,0.510449
PIH1D3,0.5104381
TRMT11,0.51041496
APOL2,0.5103257
ZNF677,0.5102597
TRAK2,0.5102485
PGAP1,0.51023066
ARHGAP19,0.5102105
VANGL2,0.5102006
MALL,0.51018256
DSC3,0.51016414
RAPGEF6,0.5101552
YJEFN3,0.5101341
CSPP1,0.5101022
HIVEP2,0.5100876
UNC119B,0.5100686
SESN3,0.5099879
KIF17,0.50996166
MAS1L,0.5098573
GORASP1,0.50985545
MMADHC,0.509832
LPO,0.50972795
C11ORF58,0.50971997
TDP1,0.5097068
PPM1E,0.509699
PTDSS1,0.50959796
PPFIA4,0.50958663
TENM1,0.509537
TRIM55,0.5095236
TTC1,0.50943696
ABHD12,0.5094069
TRIM33,0.5093951
CTCF,0.50939375
TFDP1,0.50938475
ALKBH2,0.5093831
SLC39A4,0.5093709
CHD8,0.5093576
LZIC,0.5093397
PPP1R14D,0.5093216
GAN,0.50925756
ATG4D,0.5091895
GGT2,0.50915504
MAD1L1,0.5091257
USP4,0.50911766
THAP1,0.5091088
CCAR1,0.50907695
CPD,0.50906855
RMDN2,0.50897944
GYG1,0.5089378
SPINT1,0.5088898
MEGF6,0.5088236
SLC37A3,0.5088176
UTS2,0.50877845
APOBEC2,0.5087446
SMG1,0.5086771
CAPN15,0.50866395
BET1L,0.50857216
GTF3C3,0.50857127
TRAPPC6B,0.5085627
OLIG2,0.50854045
PPP1R1C,0.5085057
HACL1,0.50850135
DNAJC15,0.5084733
B3GALT2,0.5084336
NSUN5,0.50835407
DNAJB12,0.50831926
SDE2,0.5083033
SRXN1,0.50829905
CRTC2,0.5082402
CTNND2,0.5082158
MCF2L,0.508114
NAPB,0.5080859
PATL1,0.5080685
STAMBP,0.5080636
ECHDC1,0.5080584
CHTOP,0.5080274
WFDC1,0.50798315
PDE6H,0.5079631
TRAPPC2L,0.50793993
UBR1,0.50789773
YAF2,0.50789285
CASP8AP2,0.5078763
OSGEP,0.50785744
UBE2V1,0.50783294
KCNK10,0.50778896
FGF12,0.5077564
FABP3,0.50772244
DYX1C1,0.50766855
MAGEH1,0.5076682
TRPM4,0.50756854
NEIL2,0.5075557
MEX3B,0.5075017
LIPT2,0.50749743
FARSB,0.50749403
FAM111A,0.5073992
NKIRAS2,0.5073771
DNAJB5,0.50733864
NTPCR,0.50733596
ERMAP,0.5073284
ARMC5,0.5071127
RALGAPB,0.5070957
ROGDI,0.507095
CPED1,0.5070729
REC8,0.50705534
ADAM9,0.5069785
LCA5,0.50696635
APOBEC3F,0.506963
WDR45,0.5069427
TNKS2,0.5069038
ANP32E,0.5068878
ZBTB17,0.5068482
SPAST,0.5068289
TSPYL4,0.50682175
NELFE,0.50682026
TUBG1,0.5067635
KCNC1,0.5067448
TMEM150A,0.5067112
OPN1SW,0.5066973
KLHDC3,0.5066966
RBM38,0.5066955
STEAP2,0.5066472
ENKUR,0.5065972
PAX2,0.5065745
PRADC1,0.50652826
ADPRH,0.5065197
SERTAD2,0.50649583
GAREM2,0.5064837
CRABP1,0.50644857
GLG1,0.50643075
HPN,0.506376
TMEM141,0.50635254
CFAP20,0.506343
TEP1,0.50628006
TNFSF9,0.5062778
KLHL20,0.50624996
PPOX,0.50613177
DCLRE1C,0.5061112
LRRC49,0.5061057
RARS2,0.50608385
C2ORF74,0.5060497
SETD7,0.50604546
DCTPP1,0.5060422
FPGS,0.5060122
AK7,0.50598675
ADGRG6,0.50597465
EPB41L4B,0.505962
TMEM43,0.5059461
GTF2I,0.50594366
MUC5B,0.50592583
SLC35A4,0.50591004
PLAGL1,0.50588167
WDR86,0.50587356
ACER3,0.50586295
KRT16,0.5058472
EZH1,0.5057891
CLPTM1,0.50570804
DDX41,0.5057037
ELOVL3,0.50569576
SAE1,0.50555384
BAG4,0.50554526
TAF7L,0.50551814
SORCS2,0.5054871
DOCK7,0.505448
PTPRF,0.50544655
DEFA3,0.505422
ABCD3,0.5054215
ATL1,0.5053837
KLHDC2,0.5053606
METTL15,0.50531304
UFL1,0.5052331
ACAP2,0.5051562
DTX2,0.50512975
PTTG2,0.50512713
BDP1,0.50512505
OMG,0.5051226
GAR1,0.5051143
FXYD3,0.5051135
SMG8,0.5051112
TOMM20L,0.5050938
ATRIP,0.5050624
APC2,0.5050502
FBXO38,0.5050371
ZNF148,0.50500023
ADARB1,0.504983
CDC26,0.5049597
SCHIP1,0.5049497
SNX33,0.5049483
EFS,0.50492716
GJB1,0.5048992
EIF2AK1,0.50488275
HAT1,0.5048797
MTDH,0.5048475
HUWE1,0.50484204
ARSG,0.50483197
FAM35A,0.5048051
TRMT1,0.50477445
DLG3,0.5047269
RPGRIP1L,0.50466436
MPPED1,0.50466
KCNE5,0.5046047
HERPUD1,0.50453997
MIS12,0.5044518
CACNA2D1,0.5044377
FBXO8,0.5044035
THEM4,0.50439984
SAMD11,0.5043084
PKP4,0.5042835
NDUFAF7,0.5042793
ZMIZ1,0.50424045
SGTA,0.5042208
KCNK1,0.5041995
PLPP4,0.5041937
URM1,0.5041691
DOCK3,0.5041262
NFYA,0.50405914
NAT1,0.5040461
SPSB4,0.50401163
CERS5,0.504009
RABEP2,0.50400054
CRISP2,0.5040005
POF1B,0.5039946
COL25A1,0.50398844
IPO8,0.5039459
MAGIX,0.50391304
NLRX1,0.5038047
DEF8,0.5037444
RWDD4,0.5037387
CCNY,0.5037337
RNF181,0.5037202
PPTC7,0.5037159
ATP11C,0.50368446
CKMT2,0.5036543
MAP1B,0.50365055
KIF2A,0.503632
CIRBP,0.50355035
PPP1R9A,0.5035447
POLDIP3,0.50344473
BCLAF1,0.5034378
NMRK1,0.50340044
MPPE1,0.5033525
SGPL1,0.5033482
PCDH11Y,0.5033291
HDGF,0.50321853
HYPK,0.50318307
SULT4A1,0.50306165
CYB5R1,0.50304496
ADAMDEC1,0.50300896
NANP,0.5029718
CAMTA1,0.50295615
HS2ST1,0.5029308
PIAS4,0.50287575
AFM,0.5028137
RASL10A,0.5028051
ENDOG,0.50276047
RNF114,0.5026866
GHRHR,0.50251687
DEK,0.502476
DBP,0.502435
NFYC,0.50234336
SHMT1,0.5023384
SPNS2,0.50233537
CSMD3,0.50231504
POC5,0.502315
GATA5,0.5022842
BMP5,0.5022826
PIGL,0.5021498
C16ORF13,0.5021359
P2RY8,0.5021296
PRRC2C,0.5021103
TMBIM4,0.5020804
ZNF804A,0.50207585
FMO1,0.50203544
BLID,0.50203055
ARL2,0.5020045
SDR42E1,0.5019918
DNAJC8,0.50197905
ACVR1B,0.5019719
C22ORF39,0.50196123
RGS3,0.50192297
ADAM2,0.501902
CLNS1A,0.5018789
RNASEH2A,0.50181973
KDM2A,0.5017729
RP11-356N1.2,0.5017412
SH3BP5,0.501737
SYN3,0.50171673
HRH2,0.50167686
ALDH4A1,0.501585
NSMCE3,0.5015512
ERC1,0.50154966
OFD1,0.5015293
PAICS,0.50152254
DFFA,0.5014915
ELAC2,0.50139874
FBXW5,0.50109214
BDH2,0.5010463
TMEM247,0.50103295
ANAPC15,0.5010227
PCBD1,0.50093186
PPP1R32,0.5009076
NAPEPLD,0.50090444
KIF1C,0.500875
PFKFB1,0.5008625
SMARCD2,0.50085425
SCYL1,0.5008243
ITFG1,0.5007928
TRIM24,0.5007823
WWP2,0.5007384
ARID4A,0.5007316
SSH2,0.50072587
NKX2-8,0.5006881
CIR1,0.5006847
YIPF5,0.50063324
TTC39B,0.50062203
C17ORF49,0.500615
COQ7,0.50056624
RIT1,0.50051165
DIS3,0.5005059
YIF1B,0.5003195
LAX1,0.5002889
STEAP4,0.5002584
GRAMD1B,0.5002259
PSMB8-AS1,0.50022155
RHOT1,0.5002035
IAH1,0.5001463
APMAP,0.50014484
B3GAT1,0.5001005
CAMSAP1,0.50006545
FUT6,0.500033
TMEM154,0.5000182
CACNB3,0.4999109
GTPBP10,0.4998878
PPP4R1,0.4998826
SUOX,0.49986714
ACOT8,0.4998428
MTMR9,0.4998394
AFF4,0.49981356
SYNE2,0.49979648
CLSTN2,0.49979264
THOC7,0.4997023
MORC4,0.49959564
KANSL1,0.49955615
BCL2L12,0.4995357
ARHGAP39,0.4995275
SMPD2,0.49951705
TPRA1,0.4995001
PEF1,0.49947795
PTOV1,0.49945822
GCNT2,0.49945182
SH3YL1,0.49938756
DHX34,0.49935412
MTERF1,0.49934572
TPPP,0.49934483
ABCB7,0.49932155
TUBGCP2,0.49930945
XPC,0.49928394
TUG1,0.49926528
FAT4,0.49922237
WNT11,0.4992217
ST13,0.49916252
INTS6,0.49912238
TGDS,0.49910778
ATAD3A,0.49904752
ZFAND1,0.49901444
UBE2T,0.49899173
ISOC2,0.49898976
KRT7,0.49888977
HIPK1,0.4988722
TTPA,0.49886996
CBX6,0.49881348
IFT57,0.49880967
ING2,0.49872047
GSTZ1,0.49872008
CCDC170,0.49871954
TRIM56,0.4987181
FRMD1,0.49869728
SMG6,0.49861592
SOX12,0.4985909
AGO3,0.49853247
PNISR,0.49853048
TMEM30A,0.4985238
TOX4,0.49852127
MXD3,0.49846068
KCNJ12,0.4984035
TRPM3,0.49835938
NKIRAS1,0.49835736
NIPAL4,0.4983182
VPS8,0.49824625
ZFYVE9,0.49823505
MAP4,0.498211
INO80C,0.4982009
CA6,0.49814647
ZNF428,0.4981358
FBXO2,0.49813327
PACSIN3,0.49810934
DUSP22,0.49809885
TSNARE1,0.49808353
MZF1,0.49804172
CSNK1A1L,0.49803233
VBP1,0.49801978
DLG5,0.49797454
NTHL1,0.49796143
METTL5,0.4977735
HAS1,0.4977193
CSTF2,0.49760085
MDFI,0.49753928
TRIM46,0.49752942
LINGO1,0.4975191
RUFY1,0.49745426
NIT2,0.4974497
CDC37L1,0.497441
CSPG5,0.4973864
INPP5A,0.49738377
FASTKD2,0.4973445
SPIN1,0.4973425
NARF,0.4973386
CCDC69,0.4972701
ACBD4,0.4972609
ZPR1,0.49725437
CITED4,0.4971705
MCCC2,0.49714524
CDKN2D,0.4971439
GFOD1,0.49714065
C2ORF88,0.49708757
SEPHS1,0.4970457
COPS7A,0.4970414
EBAG9,0.49701786
CLPB,0.49701253
TXNDC9,0.49689516
RHOBTB3,0.49681896
ENOPH1,0.49674225
EPB41L1,0.49666062
VPS13A,0.49664408
RANBP10,0.49661532
SYNE1,0.4965989
PIAS2,0.49654275
PHGDH,0.4965132
BAZ1A,0.4964645
NUDCD1,0.49641252
ACSM6,0.49640113
TNR,0.4963824
PLAA,0.4963224
DNAJC1,0.4963128
PITPNB,0.49629945
PITPNA,0.49629325
F8A1,0.49629226
THOC1,0.49622956
CSGALNACT2,0.4962243
TRMT10C,0.49616298
FBXO16,0.49613792
MGAT3,0.49611336
ASCC2,0.4960738
RNF4,0.4960475
OTULIN,0.49601275
TCL1A,0.49599236
GPRIN1,0.49594793
TLL2,0.4959337
OCM,0.49591893
SNRNP48,0.49585715
RBM15,0.49585503
NADSYN1,0.49581653
KDM5D,0.49571723
ANAPC16,0.49570352
PANK3,0.49569798
NDFIP2,0.4956912
KCNE2,0.49568948
PSMA3-AS1,0.49568778
SIVA1,0.49564514
ARMCX3,0.4956394
NHSL1,0.49561414
TRAPPC1,0.4954872
WEE2,0.4954745
DAW1,0.49541587
ZBTB22,0.49537247
CDK8,0.49530524
SAP18,0.495253
ATXN2L,0.49524775
FRMD4B,0.49520358
KIAA2026,0.4952027
TMEM128,0.4951578
LARP1,0.49515676
EIF2B1,0.49514318
SCAF11,0.49508786
C17ORF75,0.49506506
PJA1,0.49504337
FIP1L1,0.4949643
COQ10B,0.49493092
EMC2,0.49485773
RNF19A,0.49477997
BHLHE41,0.49475843
SSBP4,0.4947536
TREH,0.49471226
NENF,0.49468833
CLDN3,0.49464577
NUDT15,0.49464044
MSL2,0.4945518
DND1,0.49454746
PIGT,0.4945262
MTHFD1,0.49449724
CA1,0.49447832
RMI2,0.4944744
KTN1,0.49429068
NUDT5,0.4942348
ISCA2,0.4942232
YIPF4,0.49420825
TMEM242,0.49415874
OLA1,0.49413243
SSNA1,0.49411482
