symbol,globalScore,maxClinicalTrialPhase,chembl
PRH1,0.0051819202069625,,
LINC03156,0.0051771528055652,,
MUCL1,0.0051741179655858,,
NICN1,0.0051741179655858,,
KREMEN2,0.0051741179655858,,
RHBG,0.0051741179655858,,
PPEF1,0.0051741179655858,,
PPRC1,0.0051741179655858,,
CCNB3,0.0051741179655858,,
AMT,0.0051741179655858,,
MRAP,0.0051741179655858,,
ELF3-AS1,0.0051741179655858,,
PIGM,0.0051741179655858,,
ODR4,0.0051741179655858,,
MT1F,0.0051741179655858,,
PARP15,0.0051741179655858,,
ZNF91,0.0051741179655858,,
KCNQ4,0.0051741179655858,1.0,
SI,0.0051741179655858,1.0,
SLC10A5,0.0051741179655858,,
GRIA3,0.0051741179655858,1.0,
TRPM1,0.0051741179655858,,
CDH22,0.0051741179655858,,
COX14,0.0051741179655858,,
COQ8A,0.0051741179655858,,
SPATA22,0.0051741179655858,,
MT1B,0.0051741179655858,,
LINGO2,0.0051741179655858,,
MCFD2,0.0051741179655858,,
MT1H,0.0051741179655858,,
PRNT,0.0051741179655858,,
NR1D2,0.0051741179655858,,
SLF1,0.0051741179655858,,
MTHFS,0.0051741179655858,,
CDH8,0.0051741179655858,,
CDH26,0.0051741179655858,,
PPL,0.0051741179655858,,
TPST2,0.0051741179655858,,
STK4,0.0051741179655858,,
KRT74,0.0051741179655858,,
PCBD2,0.0051741179655858,,
SAT2,0.0051741179655858,,
MSH5,0.0051741179655858,,
METTL6,0.0051741179655858,,
EIF2AK4,0.0051741179655858,,
DSCR10,0.0051741179655858,,
GZMM,0.0051741179655858,,
MSLNL,0.0051741179655858,,
TCHH,0.0051741179655858,,
CDADC1,0.0051741179655858,,
PSMG2,0.0051741179655858,,
ABHD4,0.0051741179655858,,
LINC00630,0.0051741179655858,,
LDB1,0.0051741179655858,,
MT1IP,0.0051741179655858,,
SKOR2,0.0051741179655858,,
NUP188,0.0051741179655858,,
NRBP1,0.0051741179655858,,
NUTF2,0.0051741179655858,,
TWF2,0.0051741179655858,,
WASL,0.0051741179655858,,
CHRNB2,0.0051741179655858,1.0,
AANAT,0.0051741179655858,,
CDH6,0.0051741179655858,,
JARID2,0.0051741179655858,,
H2AC12,0.0051741179655858,,
KCNA4,0.0051741179655858,1.0,
GCOM1,0.0051741179655858,,
CRCP,0.0051741179655858,,
RGMA,0.0051741179655858,0.5,
KIAA0586,0.0051741179655858,,
HNRNPUP1,0.0051741179655858,,
DYRK1B,0.0051741179655858,,
SERPINB7,0.0051741179655858,,
SIGLEC14,0.0051741179655858,,
FAM83E,0.0051741179655858,,
RXYLT1,0.0051741179655858,,
MTMR4,0.0051741179655858,,
METRNL,0.0051741179655858,,
DISC1,0.0051741179655858,,
HSDL1,0.0051741179655858,,
HES4,0.0051741179655858,,
RFC2,0.0051689849120485,,
MKNK1,0.0051689849120485,0.5,
CSH1,0.0051689849120485,,
PGAM5,0.0051689849120485,,
MAP2K3,0.0051689849120485,,
MIAT,0.0051646605763338,,
SMIM31,0.0051581929288768,,
BGN,0.0051535857514366,,
DOCK1,0.0051535857514366,,
RPS19,0.0051459888322014,1.0,
IQGAP1,0.0051432304340298,,
PDCD6,0.0051408557786642,,
EMC2,0.0051269244128184,,
CD207,0.0051227874302129,,
CCL13,0.0051227874302129,,
AMY2A,0.0051227874302129,1.0,
DLST,0.0051227874302129,,
BLOC1S6,0.0051227874302129,,
HYOU1,0.005120511026428,,
HMCN1,0.0050920629760531,,
CABP7,0.0050903913037986,,
PTGR1,0.0050868560554519,,
RREB1,0.0050868560554519,,
APOBEC4,0.0050739637072604,,
ZMAT3,0.0050611907877655,,
H3P47,0.0050611907877655,,
PACRG,0.0050603626875383,,
ARIH1,0.0050565356552673,,
FBN2,0.0050406585736163,,
PSEN2,0.0050303924665417,1.0,
KIR2DL4,0.0050303924665417,,
ATP6V0A4,0.0050303924665417,,
CD37,0.0050303924665417,0.5,
IFNAR2,0.0050303924665417,1.0,
SYT2,0.0050303924665417,,
INSM1,0.0050303924665417,,
PTPN2,0.0050303924665417,,
PIDD1,0.0050303924665417,,
YLPM1,0.0050303924665417,,
FZD9,0.0050303924665417,,
NID2,0.0050303924665417,,
NUMBL,0.0050303924665417,,
PIAS3,0.0050303924665417,,
PFDN4,0.0050047271988553,,
PXDN,0.0050047271988553,,
SLIRP,0.0050047271988553,,
HEXB,0.0049919861367854,,
PARVB,0.0049893280382434,,
TAS2R38,0.0049893280382434,,
PHEX,0.0049893280382434,,
LINC02898,0.0049893280382434,,
FOXK2,0.0049893280382434,,
CAPN2,0.0049893280382434,,
DMP1,0.0049893280382434,,
SYNE2,0.0049784774234982,,
MAPT,0.004976598065471,0.5,
EGLN2,0.0049687958240943,1.0,
CDC27,0.0049687958240943,,
GAK,0.0049687958240943,,
MEOX1,0.0049687958240943,,
LRRIQ1,0.0049620931678508,,
GEMIN4,0.0049585297170197,,
CS,0.0049585297170197,,
CTCFL,0.0049585297170197,,
NUDT21,0.0049585297170197,,
TP53INP2,0.0049585297170197,,
SMUG1,0.0049585297170197,,
HRG,0.0049585297170197,,
PCCB,0.0049514898091326,,
ADD3,0.0049482636099451,,
PABPC4,0.0049482636099451,,
EEF1A1,0.0049482636099451,,
PHACTR3,0.0049189543160388,,
UCHL3,0.0048790700482625,,
HSPA8,0.0048790700482625,0.75,
NARS1,0.0048764008604231,,
GSS,0.0048764008604231,,
IGKC,0.0048764008604231,,
BCAR3,0.0048764008604231,,
GJB4,0.0048764008604231,,
NACC2,0.0048750163976445,,
CFDP1,0.0048661347533485,,
HEY2,0.0048661347533485,,
ACSL5,0.0048661347533485,,
BTF3P11,0.0048661347533485,,
ZNF831,0.0048661347533485,,
ITGA4,0.0048661347533485,1.0,
EIF4G2,0.0048661347533485,,
DNAH2,0.0048650149141419,,
GLG1,0.0048539205002391,,
POF1B,0.0048534302685914,,
ADGB,0.004850877285387,,
XAF1,0.0048328725664269,,
NRF1,0.0048328725664269,,
KLF7,0.0048328725664269,,
RND3,0.0048116747691524,,
TSN,0.0048045381109011,,
MYBBP1A,0.0048045381109011,,
HNRNPR,0.0048045381109011,,
ERVH48-1,0.0048045381109011,,
JDP2,0.0048045381109011,,
PPP1R13B,0.0048045381109011,,
BRIX1,0.0048045381109011,,
FOXN3,0.0048045381109011,,
SLC16A13,0.0048045381109011,,
IRF6,0.0048045381109011,,
DYNC1I2,0.0048045381109011,,
NTF4,0.0048045381109011,,
GPX1,0.0048045381109011,,
CMPK2,0.0048045381109011,,
CNNM3,0.0048045381109011,,
NKX6-2,0.0048045381109011,,
PPIC,0.0048045381109011,,
SHOC2,0.0048045381109011,,
GOLGA6A,0.0047840058967519,,
NEFH,0.0047840058967519,,
TDG,0.0047840058967519,,
LPXN,0.0047840058967519,,
GABRD,0.0047840058967519,1.0,
FGF3,0.0047840058967519,,
MTMR3,0.0047840058967519,,
AQP11,0.0047840058967519,,
STK3,0.0047840058967519,,
TCIRG1,0.0047840058967519,,
RCBTB1,0.0047840058967519,,
PNP,0.0047840058967519,1.0,
NCR3,0.0047840058967519,,
GABRA5,0.0047840058967519,1.0,
CNR1,0.0047840058967519,1.0,
SCGN,0.0047840058967519,,
CRNDE,0.0047840058967519,,
SENP6,0.0047840058967519,,
CDC34,0.0047840058967519,,
LRRC8A,0.0047840058967519,,
GNMT,0.0047840058967519,,
CFAP47,0.0047792048310918,,
CLIC4,0.0047737397896773,,
CBR1,0.0047737397896773,,
LGALS8,0.0047737397896773,,
ZC3H15,0.0047656529941509,,
PLAC4,0.0047634736826028,,
ARSL,0.0047611299053006,,
HNF1A-AS1,0.0047539621186584,,
BEST1,0.0047507437098303,,
TREX1,0.0046891470673829,,
RRAD,0.0046818990078203,,
NPRL2,0.0046813448260062,,
MAGEC1,0.0046813448260062,,
INSYN1,0.0046651164042043,,
LST1,0.004663536906632,,
COLEC12,0.0046617739865863,,
CIMAP3,0.0046597887268228,,
CITED2,0.0046570854759937,,
RBFOX2,0.0046197481835587,,
UCN2,0.0046197481835587,,
C1R,0.0046197481835587,,
IGHG3,0.0046197481835587,,
SAG,0.0046197481835587,,
ALDH1A2,0.0046197481835587,,
TRIM16L,0.0046197481835587,,
RYR3,0.0046197481835587,1.0,
RBPMS-AS1,0.0046197481835587,,
RAB37,0.0046197481835587,,
GBP5,0.0046197481835587,,
RNF25,0.0046197481835587,,
SERPIND1,0.0046197481835587,,
ZC3H11A,0.0046197481835587,,
ZBTB32,0.0046197481835587,,
BBOX1,0.0046197481835587,,
ST6GAL2,0.0046197481835587,,
TOMM5,0.0046197481835587,,
CCDC85B,0.0046197481835587,,
GPLD1,0.0046197481835587,,
FAIM2,0.0046197481835587,,
HAS2,0.0046197481835587,,
ISL1,0.0046197481835587,,
CD1D,0.0046197481835587,,
RFC5,0.0046197481835587,,
USP50,0.0046197481835587,,
SIT1,0.0046197481835587,,
FXR2,0.0046197481835587,,
IL18BP,0.0046197481835587,,
FXYD5,0.0046197481835587,,
LPAR5,0.0046197481835587,,
KIR2DL1,0.0046197481835587,0.5,
OAS2,0.0046197481835587,,
ZNF714,0.0046197481835587,,
PLXNC1,0.0046197481835587,,
RPL8,0.0046197481835587,1.0,
EPC1,0.0046197481835587,,
CLK1,0.0046197481835587,,
ASCL2,0.0046197481835587,,
ELK3,0.0046197481835587,,
LINC00528,0.0046197481835587,,
RARS1,0.0046197481835587,,
IL17D,0.0046197481835587,,
NOX1,0.0046197481835587,0.5,
APOBEC3C,0.0046197481835587,,
DLEU2,0.0046197481835587,,
HERC2,0.0046197481835587,,
TARID,0.0046197481835587,,
MYBL1,0.0046197481835587,,
RXRG,0.0046197481835587,1.0,
CCL24,0.0046197481835587,,
ETV7,0.0046197481835587,,
FBXO43,0.0046197481835587,,
ZAN,0.0046197481835587,,
RUVBL2,0.0046197481835587,,
JTB,0.0046197481835587,,
SLC13A5,0.0046197481835587,,
TTF2,0.0046197481835587,,
PUS10,0.0046197481835587,,
TIRAP,0.0046197481835587,,
MARCKS,0.0046197481835587,0.5,
CCL3L3,0.0046197481835587,,
CD300LG,0.0046197481835587,,
STARD3,0.0046197481835587,,
CYB5R1,0.0046197481835587,,
APOC4,0.0046197481835587,,
PSMA1,0.0046197481835587,1.0,
NUAK1,0.0046197481835587,,
KDM4A,0.0046197481835587,,
WWP1,0.0046197481835587,,
HAS3,0.0046197481835587,,
LINC01354,0.0046197481835587,,
IL2RG,0.0046197481835587,1.0,
ELAC2,0.0046197481835587,,
RASGRP1,0.0046197481835587,,
PLEKHG2,0.0046197481835587,,
GRB7,0.0046197481835587,,
PCLO,0.0046197481835587,,
FAM41C,0.0046197481835587,,
ITGB5,0.0046197481835587,0.75,
PRRC2A,0.0046197481835587,,
BATF3,0.0046197481835587,,
MRC2,0.0046197481835587,,
FCAMR,0.0046197481835587,,
C1QC,0.0046197481835587,,
DNAH11,0.0046197481835587,,
MRPL33,0.0046197481835587,,
PRMT2,0.0046197481835587,,
EZH1,0.0046197481835587,,
GRIN1,0.0046197481835587,1.0,
PSMB10,0.0046197481835587,1.0,
MBD3,0.0046197481835587,,
KLHL6,0.0046197481835587,,
SMYD5,0.0046197481835587,,
CCL4L2,0.0046197481835587,,
COL5A3,0.0046197481835587,1.0,
DCX,0.0046197481835587,,
TRIP12,0.0046197481835587,,
C1S,0.0046197481835587,1.0,
ENPP3,0.0046077202916011,0.5,
PRSS2,0.0046013632023882,,
RPS27,0.0045992159694096,1.0,
VPS9D1-AS1,0.0045992159694096,,
HLA-F,0.0045992159694096,,
B4GALNT2,0.0045992159694096,,
SMARCC1,0.0045992159694096,,
CLEC2D,0.0045992159694096,,
OTUD7B,0.0045992159694096,,
PFKFB1,0.0045992159694096,,
GC,0.0045992159694096,,
GOLT1A,0.0045992159694096,,
IDUA,0.0045992159694096,,
MPEG1,0.0045992159694096,,
SCIMP,0.0045898628175315,,
IL10RA,0.004588949862335,0.75,
MAPK13,0.004588949862335,,
RASD1,0.004588949862335,,
ADTRP,0.0045741329265616,,
LY6E,0.0045713042616289,0.25,
NEK3,0.00457092035682,,
IGHE,0.004565953782488,1.0,
INE1,0.004557943297012,,
C1ORF116,0.004555625298721,,
U2SURP,0.0045467330424448,,
TCIM,0.0045254101386505,,
CRYGD,0.0045068210057384,,
B3GNT2,0.0045068210057384,,
ZDHHC20,0.0045068210057384,,
NGF,0.0045068210057384,0.75,
SCYL1,0.0045068210057384,,
DCT,0.0045068210057384,,
ENOPH1,0.0045068210057384,,
DNAI3,0.004503017500675,,
IRX4,0.0044965548986638,,
UPK1B,0.0044965548986638,,
RABGAP1L,0.0044349582562164,,
INA,0.0044349582562164,,
CUL5,0.0044349582562164,,
ADGRB1,0.0044349582562164,,
MKNK2,0.0044349582562164,0.5,
ZFPM1,0.0044349582562164,,
KLHL35,0.0044349582562164,,
NHP2,0.0044349582562164,,
SH2D1A,0.0044349582562164,,
CERS1,0.0044349582562164,,
CERNA3,0.0044349582562164,,
KCMF1,0.0044349582562164,,
CYP2S1,0.0044349582562164,,
PCGF6,0.0044349582562164,,
LINC01554,0.0044349582562164,,
UGT3A1,0.0044349582562164,,
SCN11A,0.0044349582562164,1.0,
FRS2,0.0044349582562164,,
KCNN1,0.0044349582562164,,
SNAP25,0.0044349582562164,1.0,
DAB2IP,0.0044349582562164,,
ZNF667,0.0044349582562164,,
PSTPIP2,0.0044349582562164,,
PTENP1,0.0044349582562164,,
AHSP,0.0044349582562164,,
SLC25A16,0.0044349582562164,,
CACNA1H,0.0044349582562164,1.0,
PSG4,0.0044349582562164,,
A2M-AS1,0.0044349582562164,,
NFKBID,0.0044349582562164,,
C3AR1,0.0044349582562164,,
ACSBG2,0.0044349582562164,,
DEPDC7,0.0044349582562164,,
IL31RA,0.0044349582562164,1.0,
HMGN3,0.0044349582562164,,
CASP8AP2,0.0044349582562164,,
FZD3,0.0044349582562164,,
PPP1R16B,0.0044349582562164,,
SFXN3,0.0044349582562164,,
MUC19,0.0044349582562164,,
CAMSAP3,0.0044349582562164,,
VSX1,0.0044349582562164,,
RASL11B,0.0044349582562164,,
PGM3,0.0044349582562164,,
CST8,0.0044349582562164,,
DLG4,0.0044349582562164,,
ARRDC1,0.0044349582562164,,
BARHL2,0.0044349582562164,,
ARG2,0.0044349582562164,,
TAS2R31,0.0044349582562164,,
EEF1G,0.0044349582562164,,
GCKR,0.0044349582562164,,
TFDP2,0.0044349582562164,,
BRINP1,0.0044349582562164,,
STRN4,0.0044349582562164,,
KLHL38,0.0044349582562164,,
GRM8,0.0044349582562164,,
SLC9A7,0.0044349582562164,,
DDA1,0.0044349582562164,,
UGT1A7,0.0044349582562164,,
KCNF1,0.0044349582562164,1.0,
DLX2,0.0044349582562164,,
PRCD,0.0044349582562164,,
COX15,0.0044349582562164,,
MCHR1,0.0044349582562164,,
GAS2,0.0044349582562164,,
GNAI1,0.0044349582562164,,
ODF2L,0.0044349582562164,,
PIK3AP1,0.0044349582562164,,
LIM2,0.0044349582562164,,
DLX3,0.0044349582562164,,
WASF1,0.0044349582562164,,
CAB39,0.0044349582562164,,
PDCD10,0.0044349582562164,,
ANXA4,0.0044349582562164,,
TECPR1,0.0044349582562164,,
PLEKHG1,0.0044349582562164,,
SLC17A6,0.0044349582562164,,
BIN2,0.0044349582562164,,
CHCHD10,0.0044349582562164,,
LINC00222,0.0044349582562164,,
ZNF695,0.0044349582562164,,
DAPL1,0.0044349582562164,,
ARMC8,0.0044349582562164,,
LINC01842,0.0044349582562164,,
SSR2,0.0044349582562164,,
CCDC51,0.0044349582562164,,
HLA-DRB6,0.0044349582562164,,
SHPK,0.0044349582562164,,
NAPRT,0.0044349582562164,,
PLA2R1,0.0044349582562164,,
UBE2E2,0.0044349582562164,,
PHF11,0.0044349582562164,,
GIRGL,0.0044349582562164,,
XRN2,0.0044349582562164,,
DLG5,0.0044349582562164,,
ARRDC5,0.0044349582562164,,
PPDPFL,0.0044349582562164,,
TGM7,0.0044349582562164,,
LRRC45,0.0044349582562164,,
MKS1,0.0044349582562164,,
LINC01287,0.0044349582562164,,
EDAR,0.0044349582562164,,
ARHGEF3,0.0044349582562164,,
MBOAT2,0.0044349582562164,,
KCNAB3,0.0044349582562164,,
TMEM163,0.0044349582562164,,
NELFCD,0.0044349582562164,,
CCDC73,0.0044349582562164,,
STARD5,0.0044349582562164,,
HULC,0.0044349582562164,,
LSM5,0.004422284257281,,
FGG,0.0044222282834439,1.0,
XAGE2,0.004415839302687,,
LINC00319,0.0044144260420672,,
MYL2,0.0044144260420672,1.0,
MEGF6,0.0044144260420672,,
YBX3,0.0044144260420672,,
FBXL7,0.0044144260420672,,
GJB5,0.0044144260420672,,
CD7,0.0044144260420672,,
CELSR1,0.0044144260420672,,
RALBP1,0.0044144260420672,,
IFNL1,0.0044144260420672,,
PDCD5,0.0044144260420672,,
TPO,0.0044144260420672,1.0,
WDR26,0.0044144260420672,,
LINC01546,0.0044144260420672,,
RAB3A,0.0044144260420672,,
NUCB1,0.004405352712419,,
CPAMD8,0.0043854594006853,,
AVPI1,0.0043814403628083,,
STX12,0.0043631579255059,,
KLK6,0.0043307299523306,,
EFNA2,0.004322031078396,,
REV3L,0.004322031078396,,
RRAGB,0.004322031078396,,
RPS6KL1,0.004322031078396,,
SIPA1,0.004322031078396,,
LINC01133,0.004322031078396,,
NGFR,0.004322031078396,,
FETUB,0.004322031078396,,
RSPH9,0.004322031078396,,
FGF13,0.004322031078396,,
RACK1,0.004322031078396,,
TALDO1,0.004322031078396,,
TMEFF2,0.004322031078396,,
LIF,0.004322031078396,,
HSPB6,0.0043206348223039,,
SLC16A12,0.0043152895902378,,
GALNT12,0.0043010198899534,,
ECM2,0.0043008664101256,,
RCN2,0.0042990696721046,,
TRDC,0.0042869742068031,,
UXS1,0.0042702282679565,,
PLXNB1,0.0042607887536541,,
MMP28,0.0042524941491865,,
HTR2A,0.004250168328874,1.0,
ST6GALNAC6,0.004250168328874,,
CCDC62,0.004250168328874,,
SLC46A1,0.004250168328874,,
ITGA10,0.004250168328874,,
SMC1B,0.004250168328874,,
PSMD4,0.004250168328874,1.0,
GUCY1B1,0.004250168328874,1.0,
COX4I2,0.004250168328874,,
MDGA2,0.004250168328874,,
ACOT13,0.004250168328874,,
PPWD1,0.004250168328874,,
SDF2,0.004250168328874,,
SLC47A1,0.004250168328874,,
ZC3H8,0.004250168328874,,
DAAM2,0.004250168328874,,
CPA4,0.004250168328874,,
TRAV29DV5,0.004250168328874,0.75,
FNDC5,0.004250168328874,,
NELL2,0.004250168328874,,
PCNT,0.004250168328874,,
HPS4,0.004250168328874,,
MYL12B,0.004250168328874,,
CHRDL2,0.004250168328874,,
INTS8,0.004250168328874,,
IFNAR1,0.004250168328874,1.0,
LINC01322,0.004250168328874,,
ARHGAP15,0.004250168328874,,
ASXL3,0.004250168328874,,
TRAJ60,0.004250168328874,,
MT1L,0.004250168328874,,
FOXE1,0.004250168328874,,
SPP2,0.004250168328874,,
FCRL6,0.004250168328874,,
XG,0.004250168328874,,
MLLT6,0.004250168328874,,
MAT2B,0.004250168328874,,
TRAC,0.004250168328874,0.75,
UCP1,0.004250168328874,,
PLD3,0.004232856590258,,
GLP1R,0.0042296361147249,1.0,
RPS8,0.0042296361147249,1.0,
CLPP,0.0042296361147249,,
KIR3DL1,0.0042296361147249,,
DLL3,0.0042296361147249,1.0,
KIF1A,0.0042296361147249,,
PSMB9,0.0042296361147249,1.0,
FDXR,0.0042296361147249,,
LINC01150,0.0042296361147249,,
WNT4,0.0042296361147249,,
AKR1B1,0.0042296361147249,1.0,
TLX1NB,0.0042296361147249,,
UQCRC2,0.0042296361147249,,
CSK,0.0042296361147249,,
GRM1,0.0042296361147249,,
MYOF,0.0042296361147249,,
BST2,0.0042296361147249,,
TSPYL5,0.0042296361147249,,
CES2,0.0042296361147249,,
MTA2,0.0042296361147249,,
RHPN1,0.0042296361147249,,
TRIM17,0.0042296361147249,,
TENM4,0.0042296361147249,,
GPR171,0.0042207884519831,,
TMEM140,0.0042123518531159,,
CCDC69,0.0042059634768811,,
GRAMD2B,0.0042021646419688,,
SYPL1,0.004188459865043,,
SELENOW,0.0041760527240779,,
BTBD3,0.0041733114596365,,
PTPN12,0.0041648235521093,,
TRIT1,0.0041629064187401,,
GNB2,0.004156037619652,,
CLINT1,0.0041479061473016,,
PRUNE2,0.0041476846096694,,
RIN2,0.0041229753456305,,
KCNQ3,0.0041108047905017,1.0,
CA12,0.0040735911510025,1.0,
TAF4,0.0040661891844229,,
EPYC,0.0040653784015317,,
TTR,0.0040653784015317,1.0,
NTF3,0.0040653784015317,,
TUB,0.0040653784015317,,
BTN3A3,0.0040653784015317,,
IGKV2D-28,0.0040653784015317,,
NUDT10,0.0040653784015317,,
SH3BP2,0.0040653784015317,,
UBE2K,0.0040653784015317,,
HELLPAR,0.0040653784015317,,
FBLIM1,0.0040653784015317,,
ZC3H12A,0.0040653784015317,,
ALDOB,0.0040653784015317,,
SNHG10,0.0040653784015317,,
ATP8B3,0.0040653784015317,,
GYPA,0.0040653784015317,,
NFKBIB,0.0040653784015317,,
PPP1R15B-AS1,0.0040653784015317,,
ACOX1,0.0040653784015317,,
KDM2A,0.0040653784015317,,
SLC15A3,0.0040653784015317,,
RAB5B,0.0040653784015317,,
AUTS2,0.0040653784015317,,
GNRH1,0.0040653784015317,,
ATP12A,0.0040653784015317,,
ASB2,0.0040653784015317,,
SLC27A5,0.0040653784015317,,
TAF7,0.0040653784015317,,
LILRB1,0.0040653784015317,,
RIN1,0.0040653784015317,,
GFRA1,0.0040653784015317,0.5,
KIR3DL2,0.0040653784015317,0.5,
TRIM9,0.0040653784015317,,
REN,0.0040653784015317,1.0,
CRH,0.0040653784015317,,
CDKL2,0.0040653784015317,,
KIFAP3,0.0040653784015317,,
KMT2E,0.0040653784015317,,
MORC2,0.0040653784015317,,
KCNU1,0.0040653784015317,,
MYL5,0.0040653784015317,,
MYEF2,0.0040653784015317,,
PARD6G,0.0040653784015317,,
PLD1,0.0040653784015317,,
MAP3K12,0.0040653784015317,0.75,
CANX,0.0040653784015317,,
CREG1,0.0040653784015317,,
LINC01843,0.0040653784015317,,
NMRAL2P,0.0040653784015317,,
SSTR5,0.0040653784015317,1.0,
DGAT2L6,0.0040653784015317,,
PEA15,0.0040653784015317,,
NCR1,0.0040653784015317,,
PROX1,0.0040653784015317,,
PCAT1,0.0040653784015317,,
FRRS1,0.0040653784015317,,
EIF4B,0.0040653784015317,,
FUT6,0.0040653784015317,,
NOP16,0.0040653784015317,,
PHC2,0.0040653784015317,,
PRCP,0.0040653784015317,,
SLC18A2,0.0040653784015317,1.0,
H3P30,0.0040653784015317,,
KDM4C,0.0040653784015317,,
STAT4,0.0040653784015317,,
IDH3G,0.0040653784015317,,
KCNJ3,0.0040653784015317,1.0,
SNORD17,0.0040653784015317,,
COL24A1,0.0040653784015317,1.0,
H2BC20P,0.0040653784015317,,
COL4A1,0.0040653784015317,1.0,
DLL1,0.0040653784015317,,
GCSAML,0.0040653784015317,,
H2BW2,0.0040653784015317,,
BLOC1S2,0.0040653784015317,,
KALRN,0.0040653784015317,,
CYB5R2,0.0040653784015317,,
LINC00861,0.0040653784015317,,
UGT2B4,0.0040653784015317,,
MIR193BHG,0.0040653784015317,,
TFR2,0.0040653784015317,0.75,
CYP2J2,0.0040653784015317,,
HAL,0.0040653784015317,,
ALOX15B,0.0040653784015317,,
FUT9,0.0040653784015317,,
MAP4K3,0.0040653784015317,,
PYGL,0.0040653784015317,,
SKIL,0.0040653784015317,,
ALKBH7,0.0040653784015317,,
CHD5,0.0040653784015317,,
FOCAD,0.0040653784015317,,
PSMD8,0.0040653784015317,1.0,
ENSG00000290929,0.0040653784015317,,
TCF20,0.0040653784015317,,
LSM1,0.0040653784015317,,
ZNF322,0.0040653784015317,,
ASTN2,0.0040653784015317,,
ARTN,0.0040653784015317,,
ZCRB1,0.0040653784015317,,
FCRL3,0.0040653784015317,,
PDCD11,0.0040653784015317,,
CDK20,0.0040653784015317,0.5,
OMA1,0.0040653784015317,,
CCNG2,0.0040653784015317,,
GLDC,0.0040653784015317,,
CST12P,0.0040653784015317,,
CLK2,0.0040653784015317,0.75,
NUP43,0.0040653784015317,,
EDA2R,0.0040653784015317,,
AGPS,0.0040653784015317,,
GNB5,0.0040653784015317,,
IL13RA1,0.0040653784015317,0.75,
WNT9A,0.0040653784015317,,
ENO3,0.0040653784015317,,
MPP7,0.0040653784015317,,
COL12A1,0.0040653784015317,,
RNF13,0.0040607221709953,,
MIR503HG,0.0040569787642632,,
INSC,0.0040485814188143,,
CDC37,0.0040409178081772,,
GLIS3,0.0040215130165461,,
TLCD1,0.0040212269043215,,
PYGB,0.0040115840004609,,
CRIP2,0.0040093678810405,,
CFAP251,0.0040092941847722,,
SMIM22,0.0040073969246617,,
EPHX3,0.0039966503817815,,
SCARB2,0.0039666252837307,,
SPRY1,0.0039654701029869,,
H2AC6,0.0039605493171373,,
TCAF1,0.0039576722908202,,
SH3RF2,0.0039519117347052,,
SDR16C5,0.0039299110870008,,
CCDC198,0.0039161479950925,,
TFF2,0.0039006704449826,,
EFCAB10,0.0038960503785846,,
NMD3,0.0038909007502442,,
VWDE,0.0038744087291224,,
MID1IP1,0.0038739340317472,,
ZNF423,0.0038687725271397,,
KCNK15,0.0038497901529656,,
EDEM3,0.0038461623631344,,
ACP1,0.0038267940731185,,
ZNF532,0.003823574337902,,
IGFL2,0.0038136497910612,,
WASF2,0.0037638978035,,
TM9SF2,0.0037600211843958,,
TRAF4,0.0037573951892944,,
NRCAM,0.0037573951892944,,
DIPK1A,0.0037044427373811,,
PKP4,0.0036982111296919,,
SRD5A1,0.003695798546847,1.0,
IGFALS,0.003695798546847,,
FNTB,0.003695798546847,1.0,
SEC63,0.003695798546847,,
DNAJC4,0.003695798546847,,
POLB,0.003695798546847,,
SLCO2B1,0.003695798546847,,
TMEM198B,0.003695798546847,,
HAO2,0.003695798546847,,
SENP3,0.003695798546847,,
LINC01237,0.003695798546847,,
KLHL11,0.003695798546847,,
KLKB1,0.003695798546847,1.0,
AKAP11,0.003695798546847,,
FAM110A,0.003695798546847,,
NCKAP1L,0.003695798546847,,
SF3A1,0.003695798546847,,
CPB1,0.003695798546847,,
ACAP3,0.003695798546847,,
RUNDC3A,0.003695798546847,,
AMDHD2,0.003695798546847,,
CASK,0.003695798546847,,
TNFSF18,0.003695798546847,,
GNG8,0.003695798546847,,
RCN3,0.003695798546847,,
LIG3,0.003695798546847,,
GRHPR,0.003695798546847,,
ELFN2,0.003695798546847,,
FMC1-LUC7L2,0.003695798546847,,
AOC2,0.003695798546847,,
SLC9C2,0.003695798546847,,
LINC01338,0.003695798546847,,
LILRA2,0.003695798546847,,
SNUPN,0.003695798546847,,
ZC3H12B,0.003695798546847,,
CXORF49,0.003695798546847,,
CEP192,0.003695798546847,,
CNOT4,0.003695798546847,,
GLYATL1,0.003695798546847,,
RHBDD1,0.003695798546847,,
MEFV,0.003695798546847,,
REP15,0.003695798546847,,
HSPA7,0.003695798546847,,
SSTR3,0.003695798546847,1.0,
SUGT1,0.003695798546847,,
NR5A1,0.003695798546847,,
C8A,0.003695798546847,,
TOMM34,0.003695798546847,,
EEF1B2P2,0.003695798546847,,
SAA3P,0.003695798546847,,
ZNF433,0.003695798546847,,
EIF4E2,0.003695798546847,,
C8ORF44,0.003695798546847,,
ENPP4,0.003695798546847,,
KLC2,0.003695798546847,,
TCEAL3,0.003695798546847,,
AQP2,0.003695798546847,,
UNC93A,0.003695798546847,,
LINC00301,0.003695798546847,,
REPIN1,0.003695798546847,,
IDH3B,0.003695798546847,,
CHRNB3,0.003695798546847,,
ARHGAP12,0.003695798546847,,
MAP7D2,0.003695798546847,,
RASAL1,0.003695798546847,,
MGAT4A,0.003695798546847,,
